,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male
3253,585.0,38.0,5.0,0.0,1.0,1.0,1.0,87363.56,0.0,1,0,0,1,0
3254,552.0,50.0,4.0,121175.56,1.0,1.0,0.0,117505.07,1.0,0,1,0,0,1
3255,507.0,29.0,4.0,89349.47,2.0,0.0,0.0,180626.68,0.0,1,0,0,1,0
3256,735.0,38.0,7.0,86131.71,2.0,0.0,0.0,93478.96,0.0,0,0,1,0,1
3257,707.0,58.0,3.0,102346.86,1.0,1.0,1.0,114672.64,0.0,1,0,0,1,0
3258,698.0,36.0,7.0,121263.62,1.0,1.0,1.0,13387.88,0.0,0,1,0,1,0
3259,841.0,31.0,2.0,0.0,2.0,1.0,0.0,173240.52,0.0,1,0,0,0,1
3260,688.0,33.0,2.0,0.0,1.0,0.0,0.0,27557.18,1.0,0,0,1,1,0
3261,614.0,51.0,3.0,0.0,2.0,1.0,1.0,5552.37,0.0,1,0,0,0,1
3262,511.0,48.0,6.0,149726.08,1.0,0.0,0.0,88307.87,1.0,0,1,0,0,1
3263,447.0,43.0,2.0,0.0,2.0,1.0,0.0,33879.26,1.0,1,0,0,0,1
3264,738.0,35.0,5.0,161274.05,2.0,1.0,0.0,181429.87,0.0,1,0,0,0,1
3265,422.0,33.0,2.0,0.0,2.0,1.0,0.0,102655.31,0.0,1,0,0,1,0
3266,537.0,30.0,1.0,103138.17,1.0,1.0,1.0,96555.42,0.0,0,0,1,0,1
3267,707.0,40.0,3.0,109628.44,1.0,1.0,0.0,189366.03,0.0,0,1,0,1,0
3268,690.0,54.0,5.0,0.0,1.0,1.0,0.0,12847.61,1.0,1,0,0,0,1
3269,664.0,33.0,7.0,97286.16,2.0,1.0,0.0,143433.33,0.0,0,1,0,0,1
3270,850.0,33.0,7.0,118004.26,1.0,1.0,0.0,183983.82,0.0,1,0,0,1,0
3271,584.0,32.0,9.0,85534.83,1.0,0.0,0.0,169137.24,0.0,0,0,1,0,1
3272,728.0,59.0,4.0,0.0,1.0,1.0,1.0,163365.85,1.0,1,0,0,1,0
3273,560.0,43.0,4.0,95140.44,2.0,1.0,0.0,123181.44,1.0,0,0,1,1,0
3274,629.0,31.0,6.0,0.0,1.0,1.0,1.0,16447.6,1.0,1,0,0,1,0
3275,658.0,25.0,3.0,0.0,2.0,0.0,1.0,173948.4,0.0,1,0,0,0,1
3276,794.0,54.0,1.0,75900.84,1.0,1.0,1.0,192154.66,0.0,0,1,0,1,0
3277,790.0,41.0,2.0,126619.27,1.0,1.0,0.0,198224.38,0.0,1,0,0,1,0
3278,640.0,44.0,7.0,111833.47,1.0,1.0,0.0,67202.74,0.0,1,0,0,0,1
3279,652.0,37.0,7.0,0.0,2.0,1.0,0.0,68789.93,0.0,0,0,1,0,1
3280,583.0,57.0,3.0,238387.56,1.0,0.0,1.0,147964.99,1.0,1,0,0,1,0
3281,775.0,32.0,2.0,108698.96,2.0,1.0,1.0,161069.73,0.0,1,0,0,1,0
3282,584.0,39.0,2.0,112687.69,1.0,1.0,1.0,127749.61,0.0,1,0,0,1,0
3283,635.0,48.0,4.0,81556.89,2.0,1.0,0.0,191914.37,0.0,0,1,0,1,0
3284,814.0,48.0,9.0,136596.85,1.0,1.0,1.0,185791.9,0.0,1,0,0,0,1
3285,735.0,43.0,9.0,98807.45,1.0,0.0,0.0,184570.04,1.0,0,1,0,1,0
3286,678.0,31.0,1.0,0.0,2.0,0.0,1.0,130446.65,0.0,1,0,0,1,0
3287,693.0,37.0,1.0,0.0,2.0,1.0,1.0,82867.55,0.0,1,0,0,0,1
3288,640.0,30.0,6.0,107499.7,1.0,1.0,1.0,187632.22,0.0,1,0,0,1,0
3289,773.0,23.0,8.0,0.0,2.0,1.0,0.0,56759.79,0.0,0,0,1,1,0
3290,736.0,30.0,9.0,0.0,2.0,1.0,0.0,34180.33,0.0,1,0,0,1,0
3291,693.0,28.0,8.0,0.0,2.0,1.0,1.0,158545.25,0.0,1,0,0,1,0
3292,496.0,41.0,1.0,176024.05,2.0,1.0,0.0,182337.98,0.0,1,0,0,1,0
3293,751.0,39.0,3.0,0.0,2.0,1.0,1.0,84175.34,0.0,1,0,0,1,0
3294,528.0,39.0,0.0,127631.62,1.0,0.0,1.0,22197.8,1.0,0,1,0,0,1
3295,754.0,19.0,9.0,0.0,1.0,1.0,0.0,189641.11,0.0,0,0,1,1,0
3296,568.0,26.0,10.0,109819.16,2.0,1.0,0.0,154491.39,0.0,0,1,0,1,0
3297,592.0,41.0,2.0,138734.94,1.0,1.0,0.0,90020.74,0.0,0,0,1,1,0
3298,558.0,25.0,10.0,111363.1,2.0,1.0,0.0,197264.35,0.0,0,1,0,0,1
3299,825.0,34.0,9.0,0.0,2.0,1.0,1.0,31933.06,0.0,1,0,0,0,1
3300,677.0,28.0,0.0,143988.0,2.0,1.0,0.0,8755.69,1.0,0,1,0,0,1
3301,653.0,34.0,5.0,118838.75,1.0,1.0,1.0,52820.13,0.0,1,0,0,0,1
3302,593.0,35.0,4.0,161637.75,1.0,1.0,1.0,20008.46,0.0,0,0,1,0,1
3303,632.0,44.0,3.0,133793.89,1.0,1.0,1.0,34607.14,1.0,1,0,0,1,0
3304,601.0,35.0,8.0,71553.83,1.0,1.0,0.0,177384.45,0.0,0,1,0,0,1
3305,786.0,62.0,8.0,0.0,1.0,1.0,1.0,165702.64,0.0,1,0,0,1,0
3306,654.0,40.0,3.0,0.0,2.0,1.0,0.0,167889.1,0.0,1,0,0,1,0
3307,572.0,38.0,7.0,0.0,2.0,1.0,1.0,133122.62,0.0,1,0,0,1,0
3308,813.0,62.0,10.0,64667.95,2.0,0.0,1.0,140454.14,0.0,1,0,0,1,0
3309,523.0,28.0,2.0,121164.11,1.0,1.0,1.0,59938.81,0.0,1,0,0,1,0
3310,506.0,50.0,3.0,0.0,2.0,1.0,0.0,12016.79,0.0,0,0,1,0,1
3311,513.0,72.0,3.0,98903.06,1.0,1.0,1.0,81251.24,0.0,0,0,1,0,1
3312,664.0,31.0,7.0,104158.84,1.0,1.0,0.0,134169.85,0.0,1,0,0,1,0
3313,684.0,54.0,6.0,0.0,2.0,1.0,1.0,94888.6,0.0,1,0,0,0,1
3314,608.0,63.0,3.0,139529.93,2.0,1.0,1.0,175696.16,1.0,0,0,1,1,0
3315,527.0,25.0,6.0,0.0,2.0,0.0,1.0,96758.58,0.0,1,0,0,1,0
3316,666.0,53.0,5.0,64646.7,1.0,1.0,0.0,128019.48,1.0,1,0,0,0,1
3317,779.0,71.0,3.0,0.0,2.0,1.0,1.0,146895.36,1.0,1,0,0,0,1
3318,629.0,40.0,6.0,0.0,2.0,1.0,1.0,139356.3,0.0,1,0,0,1,0
3319,430.0,35.0,1.0,118894.22,1.0,0.0,0.0,2923.61,0.0,1,0,0,0,1
3320,712.0,24.0,2.0,0.0,1.0,0.0,1.0,121232.51,0.0,1,0,0,0,1
3321,682.0,30.0,9.0,0.0,2.0,1.0,1.0,2053.42,0.0,1,0,0,0,1
3322,634.0,41.0,8.0,68213.99,1.0,1.0,1.0,6382.46,0.0,1,0,0,1,0
3323,487.0,31.0,1.0,0.0,2.0,1.0,0.0,158750.13,0.0,0,0,1,1,0
3324,808.0,47.0,8.0,139196.0,1.0,0.0,1.0,74028.36,0.0,0,0,1,0,1
3325,527.0,32.0,7.0,0.0,2.0,1.0,1.0,44099.75,0.0,1,0,0,1,0
3326,637.0,50.0,4.0,126345.55,1.0,0.0,1.0,17323.0,1.0,0,1,0,0,1
3327,802.0,40.0,5.0,0.0,2.0,1.0,1.0,175043.69,0.0,0,0,1,0,1
3328,529.0,38.0,2.0,0.0,1.0,1.0,0.0,146388.85,1.0,1,0,0,1,0
3329,850.0,43.0,3.0,0.0,2.0,0.0,0.0,2465.8,0.0,1,0,0,1,0
3330,738.0,18.0,4.0,0.0,2.0,1.0,1.0,47799.15,0.0,1,0,0,0,1
3331,817.0,34.0,5.0,129278.43,1.0,0.0,0.0,165562.84,0.0,1,0,0,0,1
3332,735.0,31.0,3.0,119558.35,1.0,0.0,0.0,72927.68,0.0,1,0,0,0,1
3333,619.0,41.0,5.0,92467.58,1.0,1.0,0.0,38270.47,0.0,0,1,0,1,0
3334,671.0,27.0,5.0,0.0,2.0,0.0,0.0,120893.07,0.0,1,0,0,0,1
3335,581.0,31.0,6.0,0.0,2.0,1.0,0.0,188377.21,0.0,0,0,1,1,0
3336,690.0,36.0,10.0,0.0,2.0,1.0,0.0,55902.93,0.0,0,0,1,0,1
3337,579.0,56.0,4.0,99340.83,1.0,0.0,0.0,4523.74,1.0,0,0,1,0,1
3338,688.0,24.0,3.0,0.0,2.0,1.0,1.0,102195.16,0.0,0,0,1,1,0
3339,599.0,28.0,4.0,126833.79,2.0,1.0,0.0,60843.09,1.0,0,0,1,1,0
3340,729.0,29.0,5.0,109676.52,1.0,1.0,1.0,25548.47,0.0,0,1,0,0,1
3341,718.0,29.0,3.0,0.0,1.0,0.0,1.0,134462.29,0.0,1,0,0,1,0
3342,712.0,53.0,6.0,134729.99,2.0,1.0,1.0,132702.64,0.0,0,1,0,0,1
3343,474.0,37.0,3.0,98431.37,1.0,0.0,0.0,75698.44,0.0,1,0,0,0,1
3344,565.0,33.0,8.0,130368.31,2.0,1.0,0.0,105642.43,0.0,0,1,0,0,1
3345,658.0,31.0,7.0,123974.96,1.0,1.0,0.0,102153.75,0.0,1,0,0,1,0
3346,714.0,63.0,4.0,138082.16,1.0,0.0,1.0,166677.54,0.0,1,0,0,0,1
3347,725.0,45.0,1.0,129855.32,1.0,0.0,0.0,24218.65,0.0,1,0,0,0,1
3348,825.0,40.0,6.0,132308.22,1.0,0.0,0.0,117122.5,0.0,1,0,0,0,1
3349,665.0,45.0,5.0,155447.65,2.0,1.0,0.0,51871.95,1.0,0,1,0,1,0
3350,670.0,35.0,2.0,124268.64,2.0,0.0,1.0,84321.03,0.0,0,0,1,0,1
3351,474.0,34.0,9.0,176311.36,1.0,1.0,0.0,160213.27,0.0,0,1,0,1,0
3352,591.0,40.0,2.0,99886.42,2.0,1.0,1.0,88695.19,0.0,1,0,0,0,1
3353,508.0,31.0,7.0,0.0,2.0,1.0,1.0,6123.15,0.0,1,0,0,1,0
3354,695.0,36.0,2.0,0.0,2.0,0.0,1.0,167749.54,0.0,1,0,0,1,0
3355,660.0,24.0,5.0,85089.3,1.0,1.0,1.0,71638.0,0.0,0,1,0,0,1
3356,687.0,41.0,10.0,134318.21,2.0,1.0,1.0,198064.52,0.0,0,1,0,0,1
3357,658.0,29.0,5.0,75395.53,2.0,0.0,1.0,54914.92,0.0,0,1,0,0,1
3358,705.0,33.0,5.0,116765.7,1.0,0.0,0.0,190659.17,1.0,0,1,0,1,0
3359,739.0,60.0,4.0,0.0,1.0,1.0,1.0,51637.67,0.0,0,0,1,0,1
3360,844.0,38.0,7.0,111501.66,1.0,1.0,1.0,119333.38,0.0,1,0,0,0,1
3361,602.0,48.0,7.0,76595.08,2.0,0.0,0.0,127095.14,0.0,0,1,0,1,0
3362,759.0,33.0,9.0,160541.36,2.0,0.0,0.0,93541.14,0.0,1,0,0,1,0
3363,747.0,38.0,2.0,129728.6,1.0,1.0,0.0,89289.54,0.0,0,1,0,0,1
3364,673.0,47.0,1.0,0.0,2.0,0.0,0.0,108762.16,0.0,1,0,0,0,1
3365,671.0,34.0,5.0,130929.02,4.0,1.0,1.0,28238.25,1.0,0,0,1,1,0
3366,640.0,74.0,2.0,116800.25,1.0,1.0,1.0,34130.43,0.0,0,1,0,1,0
3367,581.0,40.0,0.0,101016.53,1.0,0.0,1.0,7926.35,1.0,0,1,0,0,1
3368,630.0,67.0,5.0,0.0,2.0,1.0,1.0,27330.27,0.0,1,0,0,0,1
3369,703.0,33.0,8.0,190566.65,1.0,1.0,1.0,79997.14,0.0,1,0,0,1,0
3370,698.0,47.0,6.0,0.0,1.0,1.0,0.0,50213.81,1.0,0,0,1,1,0
3371,742.0,43.0,6.0,97067.69,1.0,0.0,1.0,60920.03,1.0,0,1,0,1,0
3372,652.0,37.0,4.0,92208.54,1.0,0.0,1.0,197699.8,1.0,1,0,0,1,0
3373,644.0,37.0,2.0,186347.97,2.0,1.0,0.0,92809.73,0.0,1,0,0,0,1
3374,735.0,55.0,2.0,103176.62,1.0,0.0,1.0,163516.16,0.0,0,0,1,0,1
3375,777.0,58.0,4.0,0.0,1.0,1.0,1.0,62449.07,1.0,1,0,0,1,0
3376,644.0,40.0,4.0,77270.08,2.0,1.0,1.0,115800.1,1.0,0,1,0,1,0
3377,665.0,37.0,3.0,111911.63,1.0,1.0,1.0,110359.68,1.0,0,1,0,1,0
3378,529.0,72.0,5.0,94216.05,1.0,1.0,1.0,78695.68,0.0,0,1,0,0,1
3379,803.0,45.0,7.0,0.0,2.0,1.0,1.0,128378.04,0.0,0,0,1,1,0
3380,604.0,26.0,3.0,0.0,2.0,1.0,0.0,155248.62,0.0,0,0,1,1,0
3381,738.0,49.0,6.0,106770.82,1.0,1.0,0.0,123499.27,0.0,1,0,0,0,1
3382,655.0,72.0,5.0,138089.97,2.0,1.0,1.0,99920.41,0.0,0,1,0,1,0
3383,698.0,39.0,9.0,133191.19,2.0,0.0,1.0,53289.49,0.0,0,1,0,0,1
3384,775.0,66.0,9.0,0.0,2.0,1.0,1.0,67622.34,0.0,1,0,0,1,0
3385,735.0,41.0,7.0,74135.85,1.0,1.0,1.0,11783.1,1.0,1,0,0,0,1
3386,766.0,41.0,6.0,99208.46,2.0,1.0,0.0,62402.38,0.0,0,0,1,0,1
3387,537.0,84.0,8.0,92242.34,1.0,1.0,1.0,186235.98,0.0,0,1,0,0,1
3388,599.0,25.0,7.0,108380.72,1.0,1.0,1.0,79005.95,0.0,0,1,0,0,1
3389,420.0,55.0,4.0,91893.32,1.0,1.0,0.0,144870.28,1.0,0,0,1,1,0
3390,674.0,32.0,7.0,85757.93,1.0,1.0,1.0,95481.0,0.0,1,0,0,1,0
3391,570.0,46.0,3.0,0.0,2.0,0.0,0.0,820.46,0.0,1,0,0,1,0
3392,623.0,33.0,8.0,96759.42,1.0,1.0,1.0,174777.98,0.0,0,1,0,0,1
3393,710.0,30.0,6.0,0.0,2.0,1.0,1.0,8991.17,0.0,1,0,0,0,1
3394,466.0,29.0,6.0,0.0,2.0,1.0,1.0,2797.27,0.0,1,0,0,0,1
3395,759.0,22.0,5.0,0.0,1.0,1.0,0.0,22303.17,0.0,1,0,0,1,0
3396,581.0,71.0,4.0,0.0,2.0,1.0,1.0,197562.08,0.0,1,0,0,0,1
3397,820.0,33.0,2.0,132150.26,2.0,1.0,0.0,23067.97,0.0,1,0,0,0,1
3398,759.0,41.0,9.0,0.0,2.0,0.0,1.0,190294.12,0.0,1,0,0,0,1
3399,628.0,31.0,6.0,175443.75,1.0,1.0,0.0,113167.17,1.0,1,0,0,1,0
3400,676.0,31.0,3.0,78990.15,1.0,1.0,1.0,124777.14,0.0,1,0,0,0,1
3401,591.0,33.0,4.0,113743.37,1.0,1.0,0.0,124625.08,0.0,1,0,0,1,0
3402,690.0,26.0,5.0,157624.84,1.0,1.0,1.0,49599.27,0.0,1,0,0,1,0
3403,624.0,62.0,7.0,125163.62,2.0,1.0,1.0,151411.5,0.0,1,0,0,1,0
3404,573.0,23.0,2.0,0.0,1.0,1.0,0.0,122964.18,0.0,1,0,0,1,0
3405,694.0,60.0,9.0,0.0,1.0,1.0,1.0,57088.97,0.0,1,0,0,0,1
3406,632.0,29.0,7.0,80922.75,1.0,1.0,0.0,7820.78,0.0,0,0,1,1,0
3407,632.0,40.0,3.0,193354.86,2.0,1.0,0.0,149188.41,0.0,1,0,0,0,1
3408,832.0,40.0,9.0,107648.94,2.0,1.0,1.0,134638.97,0.0,0,1,0,1,0
3409,598.0,46.0,7.0,131769.04,1.0,0.0,0.0,184980.23,1.0,0,1,0,1,0
3410,430.0,36.0,1.0,138992.48,2.0,0.0,0.0,122373.42,0.0,0,1,0,0,1
3411,711.0,37.0,8.0,113899.92,1.0,0.0,0.0,80215.2,0.0,1,0,0,1,0
3412,582.0,26.0,6.0,114450.32,1.0,1.0,1.0,14081.64,0.0,0,1,0,0,1
3413,605.0,39.0,3.0,0.0,2.0,1.0,0.0,199390.45,0.0,1,0,0,0,1
3414,657.0,37.0,2.0,0.0,2.0,1.0,1.0,7667.48,0.0,1,0,0,1,0
3415,578.0,40.0,6.0,63609.92,1.0,0.0,0.0,74965.61,1.0,0,0,1,0,1
3416,532.0,38.0,9.0,0.0,2.0,0.0,0.0,30583.95,0.0,1,0,0,0,1
3417,612.0,42.0,10.0,75497.51,1.0,0.0,0.0,149682.78,0.0,1,0,0,1,0
3418,792.0,42.0,2.0,0.0,2.0,1.0,0.0,92664.09,0.0,1,0,0,1,0
3419,674.0,26.0,10.0,0.0,2.0,1.0,1.0,138423.1,0.0,1,0,0,1,0
3420,680.0,31.0,1.0,0.0,2.0,1.0,1.0,3148.2,0.0,1,0,0,0,1
3421,593.0,39.0,0.0,117704.73,1.0,1.0,0.0,197933.5,0.0,1,0,0,1,0
3422,679.0,35.0,1.0,130463.55,2.0,1.0,1.0,37341.17,0.0,0,1,0,0,1
3423,493.0,32.0,8.0,46161.18,1.0,1.0,1.0,79577.4,0.0,0,0,1,0,1
3424,688.0,42.0,5.0,0.0,2.0,0.0,0.0,197602.29,0.0,0,0,1,0,1
3425,769.0,43.0,4.0,110182.54,2.0,1.0,1.0,87537.32,0.0,0,1,0,0,1
3426,581.0,49.0,10.0,0.0,2.0,0.0,0.0,41623.59,0.0,0,0,1,0,1
3427,465.0,41.0,9.0,117221.15,1.0,1.0,0.0,168280.95,0.0,1,0,0,0,1
3428,641.0,35.0,4.0,0.0,2.0,0.0,0.0,125986.18,0.0,1,0,0,1,0
3429,731.0,43.0,9.0,79120.27,1.0,0.0,0.0,548.52,1.0,0,1,0,1,0
3430,625.0,37.0,1.0,177069.24,2.0,1.0,1.0,96088.54,0.0,1,0,0,0,1
3431,468.0,36.0,3.0,61636.97,1.0,0.0,0.0,107787.42,0.0,1,0,0,0,1
3432,790.0,26.0,5.0,0.0,1.0,1.0,0.0,20510.79,0.0,1,0,0,0,1
3433,587.0,37.0,6.0,104414.03,1.0,1.0,0.0,192026.02,0.0,0,1,0,1,0
3434,692.0,66.0,4.0,159732.02,1.0,1.0,1.0,118188.15,0.0,1,0,0,0,1
3435,676.0,34.0,4.0,89437.03,1.0,1.0,1.0,189540.95,0.0,0,1,0,1,0
3436,571.0,41.0,8.0,0.0,1.0,1.0,1.0,63736.17,0.0,1,0,0,0,1
3437,700.0,32.0,3.0,0.0,1.0,0.0,0.0,95740.37,0.0,1,0,0,1,0
3438,445.0,30.0,3.0,0.0,2.0,1.0,1.0,127939.19,0.0,1,0,0,1,0
3439,746.0,36.0,7.0,142400.77,1.0,1.0,1.0,193438.69,0.0,1,0,0,0,1
3440,722.0,47.0,2.0,88011.4,1.0,1.0,1.0,90655.94,1.0,1,0,0,1,0
3441,596.0,36.0,2.0,0.0,2.0,1.0,1.0,12067.39,0.0,1,0,0,0,1
3442,850.0,30.0,8.0,154870.28,1.0,1.0,1.0,54191.38,0.0,0,1,0,1,0
3443,597.0,46.0,4.0,0.0,2.0,1.0,0.0,58667.16,1.0,0,0,1,1,0
3444,436.0,43.0,5.0,0.0,2.0,1.0,1.0,35687.43,0.0,0,0,1,0,1
3445,660.0,28.0,1.0,118402.25,2.0,1.0,0.0,14288.93,0.0,0,1,0,0,1
3446,649.0,37.0,9.0,87374.88,2.0,1.0,1.0,247.36,0.0,1,0,0,0,1
3447,646.0,32.0,8.0,105397.8,1.0,1.0,0.0,78111.84,1.0,0,1,0,0,1
3448,560.0,31.0,5.0,125341.69,1.0,1.0,0.0,79547.39,0.0,0,0,1,1,0
3449,710.0,49.0,10.0,129164.88,1.0,1.0,1.0,193266.72,0.0,0,1,0,0,1
3450,513.0,40.0,3.0,141004.46,1.0,1.0,0.0,105028.46,0.0,1,0,0,0,1
3451,607.0,21.0,0.0,0.0,2.0,1.0,0.0,116106.52,0.0,1,0,0,1,0
3452,757.0,57.0,3.0,89079.41,1.0,1.0,1.0,53179.21,1.0,1,0,0,0,1
3453,619.0,40.0,9.0,103604.31,2.0,0.0,0.0,140947.05,0.0,0,1,0,0,1
3454,612.0,24.0,1.0,182705.05,1.0,1.0,1.0,171837.06,0.0,1,0,0,0,1
3455,842.0,29.0,8.0,0.0,2.0,1.0,1.0,123437.05,0.0,1,0,0,0,1
3456,713.0,33.0,6.0,94598.48,1.0,0.0,0.0,197519.66,1.0,1,0,0,0,1
3457,657.0,36.0,8.0,188241.05,2.0,0.0,0.0,183058.51,1.0,0,0,1,0,1
3458,770.0,37.0,9.0,0.0,2.0,0.0,0.0,22710.72,0.0,1,0,0,1,0
3459,773.0,40.0,10.0,0.0,2.0,0.0,1.0,69303.15,0.0,1,0,0,1,0
3460,470.0,39.0,5.0,117469.91,2.0,0.0,0.0,63705.9,0.0,0,1,0,0,1
3461,781.0,35.0,4.0,80790.74,1.0,1.0,0.0,116429.51,0.0,0,0,1,0,1
3462,428.0,62.0,1.0,107735.93,1.0,0.0,1.0,58381.77,0.0,1,0,0,1,0
3463,600.0,43.0,8.0,133379.41,1.0,1.0,0.0,177378.66,1.0,0,1,0,0,1
3464,697.0,37.0,7.0,168066.87,1.0,1.0,0.0,35450.53,0.0,0,0,1,1,0
3465,692.0,43.0,2.0,69014.49,2.0,0.0,0.0,164621.43,0.0,0,1,0,1,0
3466,791.0,28.0,4.0,0.0,1.0,1.0,0.0,174435.48,0.0,1,0,0,0,1
3467,538.0,42.0,1.0,98548.62,2.0,0.0,1.0,94047.75,0.0,0,1,0,1,0
3468,820.0,49.0,1.0,0.0,2.0,1.0,1.0,119087.25,0.0,1,0,0,1,0
3469,679.0,26.0,3.0,76554.06,1.0,1.0,1.0,184800.27,0.0,0,0,1,1,0
3470,649.0,36.0,2.0,0.0,2.0,0.0,1.0,75035.48,0.0,1,0,0,1,0
3471,632.0,27.0,3.0,107375.82,1.0,1.0,1.0,62703.38,0.0,1,0,0,1,0
3472,594.0,40.0,9.0,122417.17,2.0,0.0,1.0,190882.69,0.0,1,0,0,0,1
3473,682.0,42.0,0.0,0.0,1.0,0.0,1.0,91981.85,1.0,1,0,0,1,0
3474,720.0,33.0,6.0,97188.62,1.0,0.0,0.0,91881.29,0.0,0,0,1,0,1
3475,769.0,31.0,4.0,61297.05,2.0,1.0,1.0,7118.02,0.0,1,0,0,0,1
3476,746.0,30.0,1.0,112666.67,1.0,0.0,0.0,11710.4,1.0,0,0,1,0,1
3477,623.0,40.0,7.0,0.0,1.0,1.0,1.0,25904.12,0.0,0,0,1,1,0
3478,537.0,28.0,3.0,157842.07,1.0,1.0,0.0,86911.49,0.0,1,0,0,0,1
3479,468.0,46.0,7.0,91443.75,1.0,1.0,0.0,10958.18,0.0,1,0,0,0,1
3480,588.0,30.0,0.0,110148.49,1.0,1.0,0.0,5790.9,1.0,0,1,0,1,0
3481,729.0,34.0,9.0,53299.96,2.0,1.0,1.0,42855.97,0.0,0,0,1,1,0
3482,543.0,37.0,3.0,0.0,2.0,1.0,1.0,78915.68,0.0,0,0,1,0,1
3483,499.0,39.0,6.0,0.0,2.0,1.0,1.0,81409.0,0.0,0,0,1,0,1
3484,784.0,28.0,2.0,70233.74,2.0,1.0,1.0,179252.73,0.0,0,1,0,0,1
3485,604.0,33.0,3.0,0.0,1.0,1.0,0.0,42171.13,1.0,1,0,0,0,1
3486,614.0,25.0,10.0,75212.28,1.0,1.0,0.0,58965.04,0.0,0,0,1,1,0
3487,671.0,31.0,7.0,41299.03,1.0,0.0,1.0,102681.32,0.0,1,0,0,1,0
3488,587.0,35.0,3.0,83286.56,1.0,1.0,0.0,125553.52,0.0,0,0,1,1,0
3489,593.0,43.0,10.0,0.0,2.0,0.0,0.0,53478.02,0.0,0,0,1,0,1
3490,453.0,29.0,6.0,0.0,1.0,0.0,0.0,198376.02,1.0,1,0,0,0,1
3491,570.0,35.0,6.0,85668.59,1.0,1.0,0.0,105525.36,0.0,0,1,0,0,1
3492,655.0,45.0,7.0,57327.04,1.0,0.0,1.0,47349.0,0.0,1,0,0,1,0
3493,632.0,47.0,3.0,0.0,2.0,1.0,0.0,178822.32,0.0,0,0,1,0,1
3494,681.0,37.0,7.0,69609.85,1.0,1.0,1.0,72127.83,0.0,1,0,0,1,0
3495,591.0,46.0,4.0,129269.27,1.0,1.0,0.0,163504.33,0.0,0,1,0,0,1
3496,779.0,27.0,1.0,0.0,2.0,1.0,1.0,190623.02,0.0,1,0,0,0,1
3497,456.0,63.0,1.0,165350.61,2.0,0.0,0.0,140758.07,1.0,1,0,0,1,0
3498,686.0,41.0,7.0,152105.57,2.0,0.0,1.0,132374.41,0.0,1,0,0,1,0
3499,617.0,74.0,10.0,0.0,2.0,1.0,1.0,53949.98,0.0,1,0,0,0,1
3500,850.0,32.0,5.0,106290.64,1.0,1.0,0.0,121982.73,0.0,1,0,0,1,0
3501,646.0,30.0,10.0,100548.67,2.0,0.0,0.0,136983.77,0.0,0,1,0,1,0
3502,735.0,46.0,2.0,106344.95,1.0,1.0,0.0,114371.33,1.0,0,1,0,0,1
3503,543.0,35.0,5.0,137482.19,1.0,0.0,0.0,62389.35,0.0,1,0,0,0,1
3504,490.0,37.0,3.0,116465.53,1.0,0.0,1.0,24435.77,0.0,1,0,0,1,0
3505,640.0,45.0,1.0,0.0,1.0,1.0,1.0,10908.33,0.0,1,0,0,0,1
3506,445.0,45.0,10.0,0.0,2.0,0.0,1.0,90977.48,0.0,0,0,1,0,1
3507,761.0,36.0,9.0,127637.92,1.0,1.0,1.0,81062.93,0.0,1,0,0,0,1
3508,426.0,34.0,3.0,0.0,2.0,1.0,1.0,61230.83,0.0,1,0,0,1,0
3509,777.0,37.0,1.0,0.0,1.0,1.0,1.0,126837.72,0.0,1,0,0,0,1
3510,534.0,35.0,2.0,81951.74,2.0,1.0,0.0,115668.53,0.0,1,0,0,0,1
3511,777.0,42.0,5.0,147531.82,1.0,1.0,1.0,38819.45,0.0,1,0,0,1,0
3512,806.0,18.0,3.0,0.0,2.0,1.0,1.0,86994.54,0.0,0,0,1,0,1
3513,790.0,33.0,10.0,135120.72,1.0,0.0,0.0,195204.99,0.0,1,0,0,1,0
3514,643.0,32.0,2.0,0.0,1.0,0.0,0.0,131301.74,0.0,0,0,1,1,0
3515,584.0,37.0,8.0,0.0,2.0,0.0,1.0,100835.19,0.0,0,0,1,1,0
3516,638.0,34.0,7.0,0.0,2.0,1.0,1.0,198969.78,0.0,1,0,0,1,0
3517,771.0,18.0,1.0,0.0,2.0,0.0,0.0,41542.95,0.0,0,0,1,0,1
3518,600.0,39.0,5.0,0.0,2.0,0.0,0.0,118272.07,0.0,1,0,0,1,0
3519,661.0,41.0,5.0,28082.95,1.0,1.0,0.0,69586.27,1.0,0,0,1,1,0
3520,554.0,43.0,10.0,0.0,2.0,1.0,0.0,149629.13,1.0,1,0,0,1,0
3521,627.0,49.0,4.0,111087.5,1.0,0.0,1.0,146680.25,0.0,0,0,1,0,1
3522,659.0,38.0,9.0,0.0,2.0,1.0,1.0,132809.18,0.0,1,0,0,1,0
3523,835.0,35.0,6.0,127120.07,1.0,1.0,0.0,28707.69,0.0,1,0,0,0,1
3524,763.0,35.0,7.0,115651.6,2.0,1.0,1.0,104706.29,0.0,1,0,0,1,0
3525,625.0,31.0,4.0,77743.01,2.0,1.0,0.0,75335.68,0.0,0,1,0,0,1
3526,799.0,30.0,9.0,0.0,2.0,1.0,0.0,136827.96,0.0,1,0,0,1,0
